date,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Total Operating Income As Reported,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Income Expense,Other Non Operating Income Expenses,Operating Income,Operating Expense,Research And Development,Selling General And Administration,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Interest Income,Interest Expense,Interest Income,Rent Expense Supplemental,Otherunder Preferred Stock Dividend,Minority Interests,Special Income Charges,Restructuring And Mergern Acquisition,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Interest Income Non Operating,Write Off,Gain On Sale Of Security,Selling And Marketing Expense,General And Administrative Expense,Other Gand A,stock_id,fiscal_date,Average Dilution Earnings,Earnings From Equity Interest,Earnings From Equity Interest Net Of Tax,Other Operating Expenses,Total Other Finance Cost,Net Income Discontinuous Operations,Depreciation Amortization Depletion Income Statement,Depreciation And Amortization In Income Statement,Amortization,Amortization Of Intangibles Income Statement,Gain On Sale Of Business,Other Special Charges,Impairment Of Capital Assets,Insurance And Claims,Salaries And Wages,Provision For Doubtful Accounts,Depletion Income Statement,Depreciation Income Statement,Preferred Stock Dividends,Gain On Sale Of Ppe,Occupancy And Equipment,Professional Expense And Contract Services Expense,Other Non Interest Expense,Other Taxes
,-4788000.0,0.126,2792000000.0,1968000000.0,299000000.0,5995000000.0,2754000000.0,2455000000.0,2001212000.0,1978000000.0,7931000000.0,,1078000000.0,1070000000.0,1.83,1.85,1978000000.0,1978000000.0,1978000000.0,1972000000.0,1962000000.0,283000000.0,2245000000.0,279000000.0,279000000.0,2003000000.0,1936000000.0,359000000.0,1577000000.0,3939000000.0,5995000000.0,9934000000.0,9934000000.0,-38000000.0,-38000000.0,-37000000.0,210000000.0,173000000.0,,,5000000.0,-38000000.0,51000000.0,-37000000.0,210000000.0,173000000.0,,,,1577000000.0,876000000.0,GE,2025-03-31 00:00:00,,38000000.0,,,,10000000.0,,,,,13000000.0,,,701000000.0,,,,,,,,,,
,-7128000.0,0.162,2902000000.0,2007000000.0,311000000.0,6846000000.0,2858000000.0,2547000000.0,2043872000.0,2028000000.0,8923000000.0,,1073015873.0,1061780105.0,1.89,1.91,2028000000.0,2028000000.0,2028000000.0,2021000000.0,2000000000.0,388000000.0,2389000000.0,287000000.0,293000000.0,2099000000.0,2077000000.0,359000000.0,1718000000.0,4176000000.0,6846000000.0,11022000000.0,11022000000.0,-44000000.0,-44000000.0,2000000.0,158000000.0,160000000.0,,,7000000.0,-44000000.0,47000000.0,2000000.0,158000000.0,160000000.0,,,,1718000000.0,1020000000.0,GE,2025-06-30 00:00:00,,38000000.0,,,,21000000.0,,,,,3000000.0,,,698000000.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026000000.0,GE,2024-03-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
,-40334000.0,0.086,2447000000.0,1320000000.0,283000000.0,5575000000.0,1978000000.0,1695000000.0,1748666000.0,1266000000.0,7466000000.0,,1100000000.0,1089000000.0,1.15,1.16,1266000000.0,1266000000.0,1266000000.0,1268000000.0,1322000000.0,125000000.0,1447000000.0,-134000000.0,301000000.0,1627000000.0,1891000000.0,300000000.0,1591000000.0,3518000000.0,5575000000.0,9093000000.0,9093000000.0,-469000000.0,-469000000.0,-48000000.0,248000000.0,200000000.0,,,-2000000.0,-469000000.0,75000000.0,-48000000.0,248000000.0,200000000.0,,,,1591000000.0,924000000.0,GE,2024-06-30 00:00:00,,34000000.0,,,,-54000000.0,,,,,-394000000.0,,,667000000.0,,,,,,,,,,
,40740000.0,0.105,2069000000.0,1705000000.0,313000000.0,6226000000.0,2457000000.0,2144000000.0,1357740000.0,1852000000.0,8601000000.0,,1098000000.0,1093000000.0,1.7,1.71,1852000000.0,1852000000.0,1852000000.0,1842000000.0,1695000000.0,198000000.0,1893000000.0,717000000.0,301000000.0,1241000000.0,2375000000.0,331000000.0,2044000000.0,3616000000.0,6226000000.0,9842000000.0,9842000000.0,388000000.0,388000000.0,-64000000.0,251000000.0,187000000.0,,,10000000.0,388000000.0,74000000.0,-64000000.0,251000000.0,187000000.0,,357000000.0,1330000000.0,714000000.0,,GE,2024-09-30 00:00:00,,28000000.0,,,,147000000.0,,,,,713000000.0,,251000000.0,714000000.0,,,,,,,,,,
,-112660270.388138,0.172263,3469000000.0,1905000000.0,298000000.0,6762000000.0,2815000000.0,2517000000.0,2446339729.611862,1899000000.0,8206000000.0,,1085142857.0,1078977273.0,1.75,1.76,1899000000.0,1899000000.0,1899000000.0,1890000000.0,1897000000.0,395000000.0,2293000000.0,-287000000.0,301000000.0,2605000000.0,1444000000.0,385000000.0,1059000000.0,4049000000.0,6762000000.0,10811000000.0,10811000000.0,-654000000.0,-654000000.0,-27000000.0,224000000.0,197000000.0,,,7000000.0,-654000000.0,603000000.0,-27000000.0,224000000.0,197000000.0,,,,4339000000.0,,GE,2024-12-31 00:00:00,,66000000.0,,,,-6000000.0,,,,,-51000000.0,,0.0,421000000.0,,,,,,,,,,
,-4788000.0,0.126,2792000000.0,1968000000.0,299000000.0,5995000000.0,2754000000.0,2455000000.0,2001212000.0,1978000000.0,7931000000.0,,1078000000.0,1070000000.0,1.83,1.85,1978000000.0,1978000000.0,1978000000.0,1972000000.0,1962000000.0,283000000.0,2245000000.0,279000000.0,279000000.0,2003000000.0,1936000000.0,359000000.0,1577000000.0,3939000000.0,5995000000.0,9934000000.0,9934000000.0,-38000000.0,-38000000.0,-37000000.0,210000000.0,173000000.0,,,5000000.0,-38000000.0,51000000.0,-37000000.0,210000000.0,173000000.0,,,,1577000000.0,876000000.0,GE,2025-03-31 00:00:00,,38000000.0,,,,10000000.0,,,,,13000000.0,,,701000000.0,,,,,,,,,,
,-7128000.0,0.162,2902000000.0,2007000000.0,311000000.0,6846000000.0,2858000000.0,2547000000.0,2043872000.0,2028000000.0,8923000000.0,,1073015873.0,1061780105.0,1.89,1.91,2028000000.0,2028000000.0,2028000000.0,2021000000.0,2000000000.0,388000000.0,2389000000.0,287000000.0,293000000.0,2099000000.0,2077000000.0,359000000.0,1718000000.0,4176000000.0,6846000000.0,11022000000.0,11022000000.0,-44000000.0,-44000000.0,2000000.0,158000000.0,160000000.0,,,7000000.0,-44000000.0,47000000.0,2000000.0,158000000.0,160000000.0,,,,1718000000.0,1020000000.0,GE,2025-06-30 00:00:00,,38000000.0,,,,21000000.0,,,,,3000000.0,,,698000000.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOGL,2024-03-31 00:00:00,1641000000.0,-26000000.0,,,,,,,,,,,,,,,,,,,,,,
,-166595000.0,0.143,32491000000.0,23619000000.0,3708000000.0,35507000000.0,31326000000.0,27618000000.0,24617405000.0,23619000000.0,57317000000.0,27425000000.0,12495000000.0,12343000000.0,1.89,1.91,23619000000.0,23619000000.0,23619000000.0,23619000000.0,23619000000.0,3932000000.0,27551000000.0,-897000000.0,268000000.0,27425000000.0,21810000000.0,11860000000.0,9950000000.0,49235000000.0,35507000000.0,84742000000.0,84742000000.0,-1165000000.0,-1165000000.0,1023000000.0,67000000.0,1090000000.0,,,,32000000.0,,1023000000.0,67000000.0,1090000000.0,-32000000.0,-1197000000.0,6792000000.0,3158000000.0,3158000000.0,GOOGL,2024-06-30 00:00:00,,32000000.0,,,,,,,,,,,,,,,,,,,,,,
,322490000.0,0.17,33848000000.0,26301000000.0,3985000000.0,36474000000.0,35745000000.0,31760000000.0,24726490000.0,26301000000.0,59747000000.0,28521000000.0,12419000000.0,12290000000.0,2.12,2.14,26301000000.0,26301000000.0,26301000000.0,26301000000.0,26301000000.0,5405000000.0,31706000000.0,1996000000.0,99000000.0,28521000000.0,23273000000.0,12447000000.0,10826000000.0,51794000000.0,36474000000.0,88268000000.0,88268000000.0,1897000000.0,1897000000.0,1189000000.0,54000000.0,1243000000.0,,,,-107000000.0,,1189000000.0,54000000.0,1243000000.0,107000000.0,2004000000.0,7227000000.0,3599000000.0,3599000000.0,GOOGL,2024-09-30 00:00:00,,-107000000.0,,,,,,,,,,,,,,,,,,,,,,
,-30974940.297119,0.177,36676000000.0,26536000000.0,4205000000.0,40613000000.0,36501000000.0,32296000000.0,26680025059.70288,26536000000.0,65497000000.0,30972000000.0,12348000000.0,12228000000.0,2.15,2.17,26536000000.0,26536000000.0,26536000000.0,26536000000.0,26536000000.0,5707000000.0,32243000000.0,236000000.0,411000000.0,30972000000.0,24884000000.0,13116000000.0,11768000000.0,55856000000.0,40613000000.0,96469000000.0,96469000000.0,-175000000.0,-175000000.0,1035000000.0,53000000.0,1088000000.0,,,,-87000000.0,,1035000000.0,53000000.0,1088000000.0,87000000.0,-88000000.0,7363000000.0,4405000000.0,4405000000.0,GOOGL,2024-12-31 00:00:00,,-87000000.0,,,,,,,,,,,,,,,,,,,,,,
,1700936000.0,0.173,36478000000.0,34540000000.0,4487000000.0,36361000000.0,46310000000.0,41823000000.0,26408936000.0,34540000000.0,59628000000.0,30606000000.0,12291000000.0,12183000000.0,2.81,2.84,34540000000.0,34540000000.0,34540000000.0,34540000000.0,34540000000.0,7249000000.0,41789000000.0,10216000000.0,384000000.0,30606000000.0,23267000000.0,13556000000.0,9711000000.0,53873000000.0,36361000000.0,90234000000.0,90234000000.0,9832000000.0,9832000000.0,967000000.0,34000000.0,1001000000.0,,,,-22000000.0,,967000000.0,34000000.0,1001000000.0,22000000.0,9854000000.0,6172000000.0,3539000000.0,3539000000.0,GOOGL,2025-03-31 00:00:00,2415000000.0,-22000000.0,,,,,,,,,,,,,,,,,,,,,,
,304369000.0,0.169,37391000000.0,28196000000.0,4998000000.0,39039000000.0,39192000000.0,34194000000.0,26699369000.0,28196000000.0,65157000000.0,31271000000.0,12198000000.0,12122000000.0,2.31,2.33,28196000000.0,28196000000.0,28196000000.0,28196000000.0,28196000000.0,5737000000.0,33933000000.0,1873000000.0,72000000.0,31271000000.0,26118000000.0,13808000000.0,12310000000.0,57389000000.0,39039000000.0,96428000000.0,96428000000.0,1801000000.0,1801000000.0,789000000.0,261000000.0,1050000000.0,,,,419000000.0,,789000000.0,261000000.0,1050000000.0,-419000000.0,1382000000.0,7101000000.0,5209000000.0,5209000000.0,GOOGL,2025-06-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOGL,2024-03-31 00:00:00,1641000000.0,-26000000.0,,,,,,,,,,,,,,,,,,,,,,
,-166595000.0,0.143,32491000000.0,23619000000.0,3708000000.0,35507000000.0,31326000000.0,27618000000.0,24617405000.0,23619000000.0,57317000000.0,27425000000.0,12495000000.0,12343000000.0,1.89,1.91,23619000000.0,23619000000.0,23619000000.0,23619000000.0,23619000000.0,3932000000.0,27551000000.0,-897000000.0,268000000.0,27425000000.0,21810000000.0,11860000000.0,9950000000.0,49235000000.0,35507000000.0,84742000000.0,84742000000.0,-1165000000.0,-1165000000.0,1023000000.0,67000000.0,1090000000.0,,,,32000000.0,,1023000000.0,67000000.0,1090000000.0,-32000000.0,-1197000000.0,6792000000.0,3158000000.0,3158000000.0,GOOGL,2024-06-30 00:00:00,,32000000.0,,,,,,,,,,,,,,,,,,,,,,
,322490000.0,0.17,33848000000.0,26301000000.0,3985000000.0,36474000000.0,35745000000.0,31760000000.0,24726490000.0,26301000000.0,59747000000.0,28521000000.0,12419000000.0,12290000000.0,2.12,2.14,26301000000.0,26301000000.0,26301000000.0,26301000000.0,26301000000.0,5405000000.0,31706000000.0,1996000000.0,99000000.0,28521000000.0,23273000000.0,12447000000.0,10826000000.0,51794000000.0,36474000000.0,88268000000.0,88268000000.0,1897000000.0,1897000000.0,1189000000.0,54000000.0,1243000000.0,,,,-107000000.0,,1189000000.0,54000000.0,1243000000.0,107000000.0,2004000000.0,7227000000.0,3599000000.0,3599000000.0,GOOGL,2024-09-30 00:00:00,,-107000000.0,,,,,,,,,,,,,,,,,,,,,,
,-30974940.297119,0.177,36676000000.0,26536000000.0,4205000000.0,40613000000.0,36501000000.0,32296000000.0,26680025059.70288,26536000000.0,65497000000.0,30972000000.0,12348000000.0,12228000000.0,2.15,2.17,26536000000.0,26536000000.0,26536000000.0,26536000000.0,26536000000.0,5707000000.0,32243000000.0,236000000.0,411000000.0,30972000000.0,24884000000.0,13116000000.0,11768000000.0,55856000000.0,40613000000.0,96469000000.0,96469000000.0,-175000000.0,-175000000.0,1035000000.0,53000000.0,1088000000.0,,,,-87000000.0,,1035000000.0,53000000.0,1088000000.0,87000000.0,-88000000.0,7363000000.0,4405000000.0,4405000000.0,GOOGL,2024-12-31 00:00:00,,-87000000.0,,,,,,,,,,,,,,,,,,,,,,
,1700936000.0,0.173,36478000000.0,34540000000.0,4487000000.0,36361000000.0,46310000000.0,41823000000.0,26408936000.0,34540000000.0,59628000000.0,30606000000.0,12291000000.0,12183000000.0,2.81,2.84,34540000000.0,34540000000.0,34540000000.0,34540000000.0,34540000000.0,7249000000.0,41789000000.0,10216000000.0,384000000.0,30606000000.0,23267000000.0,13556000000.0,9711000000.0,53873000000.0,36361000000.0,90234000000.0,90234000000.0,9832000000.0,9832000000.0,967000000.0,34000000.0,1001000000.0,,,,-22000000.0,,967000000.0,34000000.0,1001000000.0,22000000.0,9854000000.0,6172000000.0,3539000000.0,3539000000.0,GOOGL,2025-03-31 00:00:00,2415000000.0,-22000000.0,,,,,,,,,,,,,,,,,,,,,,
,304369000.0,0.169,37391000000.0,28196000000.0,4998000000.0,39039000000.0,39192000000.0,34194000000.0,26699369000.0,28196000000.0,65157000000.0,31271000000.0,12198000000.0,12122000000.0,2.31,2.33,28196000000.0,28196000000.0,28196000000.0,28196000000.0,28196000000.0,5737000000.0,33933000000.0,1873000000.0,72000000.0,31271000000.0,26118000000.0,13808000000.0,12310000000.0,57389000000.0,39039000000.0,96428000000.0,96428000000.0,1801000000.0,1801000000.0,789000000.0,261000000.0,1050000000.0,,,,419000000.0,,789000000.0,261000000.0,1050000000.0,-419000000.0,1382000000.0,7101000000.0,5209000000.0,5209000000.0,GOOGL,2025-06-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GS,2024-03-31 00:00:00,,,,,,,,,,,,,80000000.0,,,,,,,,,,,
,-23184882.533197,0.222932,,3043000000.0,646000000.0,,,,3123815117.466803,3043000000.0,,,335500000.0,329800000.0,8.62,8.73,2891000000.0,2891000000.0,3043000000.0,3043000000.0,3043000000.0,873000000.0,3916000000.0,,,,,,4393000000.0,,,12731000000.0,12731000000.0,-104000000.0,-104000000.0,1990000000.0,18450000000.0,20440000000.0,,,,-104000000.0,,,,,,0.0,153000000.0,4240000000.0,,GS,2024-06-30 00:00:00,,,,,,,646000000.0,646000000.0,,,,104000000.0,99000000.0,,4240000000.0,,,,152000000.0,,244000000.0,393000000.0,2753000000.0,
,-24006019.563582,0.250063,,2990000000.0,621000000.0,,,,3061993980.436418,2990000000.0,,,330800000.0,324800000.0,8.4,8.52,2780000000.0,2780000000.0,2990000000.0,2990000000.0,2990000000.0,997000000.0,3987000000.0,,,,,,4281000000.0,,,12699000000.0,12699000000.0,-96000000.0,-96000000.0,2623000000.0,18825000000.0,21448000000.0,,,,-96000000.0,,,,,,0.0,159000000.0,4122000000.0,,GS,2024-09-30 00:00:00,,,,,,,549000000.0,549000000.0,,,,24000000.0,72000000.0,,4122000000.0,,,,210000000.0,,242000000.0,400000000.0,2747000000.0,
,-3705915.921628,0.217995,,4111000000.0,498000000.0,,,,4124294084.078372,4111000000.0,,,328400000.0,322400000.0,11.95,12.13,3923000000.0,3923000000.0,4111000000.0,4111000000.0,4111000000.0,1146000000.0,5257000000.0,,,,,,3940000000.0,,,13869000000.0,13869000000.0,-17000000.0,-17000000.0,1583000000.0,18371000000.0,19954000000.0,,,,-17000000.0,,,,,,0.0,181000000.0,3759000000.0,,GS,2024-12-31 00:00:00,,,,,,,698000000.0,698000000.0,,,,-11000000.0,28000000.0,,3759000000.0,,,,188000000.0,,240000000.0,475000000.0,2891000000.0,
,1771000.0,0.161,,4738000000.0,506000000.0,,,,4728771000.0,4738000000.0,,,324500000.0,320800000.0,14.12,14.25,4583000000.0,4583000000.0,4738000000.0,4738000000.0,4738000000.0,909000000.0,5647000000.0,,,,,,5032000000.0,,,15062000000.0,15062000000.0,11000000.0,11000000.0,2895000000.0,16488000000.0,19383000000.0,,,,11000000.0,,,,,,0.0,156000000.0,4876000000.0,,GS,2025-03-31 00:00:00,,,,,,,506000000.0,506000000.0,,,,-11000000.0,,,4876000000.0,,,,155000000.0,,233000000.0,424000000.0,2944000000.0,
,-249092.375958,0.249092,,3723000000.0,618000000.0,,,,3723750907.624042,3723000000.0,,,318300000.0,313700000.0,10.91,11.03,3473000000.0,3473000000.0,3723000000.0,3723000000.0,3723000000.0,1235000000.0,4958000000.0,,,,,,4852000000.0,,,14583000000.0,14583000000.0,-1000000.0,-1000000.0,3104000000.0,16685000000.0,19789000000.0,,,,-1000000.0,,,,,,0.0,167000000.0,4685000000.0,,GS,2025-06-30 00:00:00,,,,,,,618000000.0,618000000.0,,,,1000000.0,,,4685000000.0,,,,250000000.0,,234000000.0,440000000.0,3096000000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GS,2024-03-31 00:00:00,,,,,,,,,,,,,80000000.0,,,,,,,,,,,
,-23184882.533197,0.222932,,3043000000.0,646000000.0,,,,3123815117.466803,3043000000.0,,,335500000.0,329800000.0,8.62,8.73,2891000000.0,2891000000.0,3043000000.0,3043000000.0,3043000000.0,873000000.0,3916000000.0,,,,,,4393000000.0,,,12731000000.0,12731000000.0,-104000000.0,-104000000.0,1990000000.0,18450000000.0,20440000000.0,,,,-104000000.0,,,,,,0.0,153000000.0,4240000000.0,,GS,2024-06-30 00:00:00,,,,,,,646000000.0,646000000.0,,,,104000000.0,99000000.0,,4240000000.0,,,,152000000.0,,244000000.0,393000000.0,2753000000.0,
,-24006019.563582,0.250063,,2990000000.0,621000000.0,,,,3061993980.436418,2990000000.0,,,330800000.0,324800000.0,8.4,8.52,2780000000.0,2780000000.0,2990000000.0,2990000000.0,2990000000.0,997000000.0,3987000000.0,,,,,,4281000000.0,,,12699000000.0,12699000000.0,-96000000.0,-96000000.0,2623000000.0,18825000000.0,21448000000.0,,,,-96000000.0,,,,,,0.0,159000000.0,4122000000.0,,GS,2024-09-30 00:00:00,,,,,,,549000000.0,549000000.0,,,,24000000.0,72000000.0,,4122000000.0,,,,210000000.0,,242000000.0,400000000.0,2747000000.0,
,-3705915.921628,0.217995,,4111000000.0,498000000.0,,,,4124294084.078372,4111000000.0,,,328400000.0,322400000.0,11.95,12.13,3923000000.0,3923000000.0,4111000000.0,4111000000.0,4111000000.0,1146000000.0,5257000000.0,,,,,,3940000000.0,,,13869000000.0,13869000000.0,-17000000.0,-17000000.0,1583000000.0,18371000000.0,19954000000.0,,,,-17000000.0,,,,,,0.0,181000000.0,3759000000.0,,GS,2024-12-31 00:00:00,,,,,,,698000000.0,698000000.0,,,,-11000000.0,28000000.0,,3759000000.0,,,,188000000.0,,240000000.0,475000000.0,2891000000.0,
,1771000.0,0.161,,4738000000.0,506000000.0,,,,4728771000.0,4738000000.0,,,324500000.0,320800000.0,14.12,14.25,4583000000.0,4583000000.0,4738000000.0,4738000000.0,4738000000.0,909000000.0,5647000000.0,,,,,,5032000000.0,,,15062000000.0,15062000000.0,11000000.0,11000000.0,2895000000.0,16488000000.0,19383000000.0,,,,11000000.0,,,,,,0.0,156000000.0,4876000000.0,,GS,2025-03-31 00:00:00,,,,,,,506000000.0,506000000.0,,,,-11000000.0,,,4876000000.0,,,,155000000.0,,233000000.0,424000000.0,2944000000.0,
,-249092.375958,0.249092,,3723000000.0,618000000.0,,,,3723750907.624042,3723000000.0,,,318300000.0,313700000.0,10.91,11.03,3473000000.0,3473000000.0,3723000000.0,3723000000.0,3723000000.0,1235000000.0,4958000000.0,,,,,,4852000000.0,,,14583000000.0,14583000000.0,-1000000.0,-1000000.0,3104000000.0,16685000000.0,19789000000.0,,,,-1000000.0,,,,,,0.0,167000000.0,4685000000.0,,GS,2025-06-30 00:00:00,,,,,,,618000000.0,618000000.0,,,,1000000.0,,,4685000000.0,,,,250000000.0,,234000000.0,440000000.0,3096000000.0,
,0.0,0.245,7538000000.0,4561000000.0,920000000.0,28577000000.0,7538000000.0,6618000000.0,4561000000.0,4561000000.0,36641000000.0,6534000000.0,992000000.0,990000000.0,4.6,4.61,4561000000.0,4561000000.0,4561000000.0,4561000000.0,4561000000.0,1484000000.0,6045000000.0,,,6534000000.0,7882000000.0,,7144000000.0,14416000000.0,28759000000.0,43175000000.0,43175000000.0,,,-489000000.0,573000000.0,84000000.0,,,,,,-489000000.0,573000000.0,84000000.0,,,,,,HD,2024-07-31 00:00:00,,,,,,,738000000.0,738000000.0,,,,,,,,,,,,,,,,
,0.0,0.244,6443000000.0,3648000000.0,995000000.0,26592000000.0,6443000000.0,5448000000.0,3648000000.0,3648000000.0,34799000000.0,5418000000.0,993000000.0,991000000.0,3.67,3.68,3648000000.0,3648000000.0,3648000000.0,3648000000.0,3648000000.0,1175000000.0,4823000000.0,,,5418000000.0,8007000000.0,,7212000000.0,13425000000.0,26792000000.0,40217000000.0,40217000000.0,,,-595000000.0,625000000.0,30000000.0,,,,,,-595000000.0,625000000.0,30000000.0,,,,,,HD,2024-10-31 00:00:00,,,,,,,795000000.0,795000000.0,,,,,,,,,,,,,,,,
,0.0,0.228968,5534000000.0,2997000000.0,1009000000.0,26475000000.0,5534000000.0,4525000000.0,2997000000.0,2997000000.0,35209000000.0,4495000000.0,994000000.0,991000000.0,3.02,3.02,2997000000.0,2997000000.0,2997000000.0,2997000000.0,2997000000.0,890000000.0,3887000000.0,,,4495000000.0,8539000000.0,,7725000000.0,13034000000.0,26670000000.0,39704000000.0,39704000000.0,,,-608000000.0,638000000.0,30000000.0,,,,,,-608000000.0,638000000.0,30000000.0,,,,,,HD,2025-01-31 00:00:00,,,,,,,814000000.0,814000000.0,,,,,,,,,,,,,,,,
,0.0,0.244,6151000000.0,3433000000.0,994000000.0,26199000000.0,6151000000.0,5157000000.0,3433000000.0,3433000000.0,34723000000.0,5133000000.0,994000000.0,992000000.0,3.45,3.46,3433000000.0,3433000000.0,3433000000.0,3433000000.0,3433000000.0,1109000000.0,4542000000.0,,,5133000000.0,8326000000.0,,7530000000.0,13459000000.0,26397000000.0,39856000000.0,39856000000.0,,,-591000000.0,615000000.0,24000000.0,,,,,,-591000000.0,615000000.0,24000000.0,,,,,,HD,2025-04-30 00:00:00,,,,,,,796000000.0,796000000.0,,,,,,,,,,,,,,,,
,0.0,0.242,7584000000.0,4551000000.0,1004000000.0,29954000000.0,7584000000.0,6580000000.0,4551000000.0,4551000000.0,38722000000.0,6555000000.0,994000000.0,992000000.0,4.58,4.59,4551000000.0,4551000000.0,4551000000.0,4551000000.0,4551000000.0,1454000000.0,6005000000.0,,,6555000000.0,8570000000.0,,7764000000.0,15125000000.0,30152000000.0,45277000000.0,45277000000.0,,,-550000000.0,575000000.0,25000000.0,,,,,,-550000000.0,575000000.0,25000000.0,,,,,,HD,2025-07-31 00:00:00,,,,,,,806000000.0,806000000.0,,,,,,,,,,,,,,,,
,0.0,0.245,7538000000.0,4561000000.0,920000000.0,28577000000.0,7538000000.0,6618000000.0,4561000000.0,4561000000.0,36641000000.0,6534000000.0,992000000.0,990000000.0,4.6,4.61,4561000000.0,4561000000.0,4561000000.0,4561000000.0,4561000000.0,1484000000.0,6045000000.0,,,6534000000.0,7882000000.0,,7144000000.0,14416000000.0,28759000000.0,43175000000.0,43175000000.0,,,-489000000.0,573000000.0,84000000.0,,,,,,-489000000.0,573000000.0,84000000.0,,,,,,HD,2024-07-31 00:00:00,,,,,,,738000000.0,738000000.0,,,,,,,,,,,,,,,,
,0.0,0.244,6443000000.0,3648000000.0,995000000.0,26592000000.0,6443000000.0,5448000000.0,3648000000.0,3648000000.0,34799000000.0,5418000000.0,993000000.0,991000000.0,3.67,3.68,3648000000.0,3648000000.0,3648000000.0,3648000000.0,3648000000.0,1175000000.0,4823000000.0,,,5418000000.0,8007000000.0,,7212000000.0,13425000000.0,26792000000.0,40217000000.0,40217000000.0,,,-595000000.0,625000000.0,30000000.0,,,,,,-595000000.0,625000000.0,30000000.0,,,,,,HD,2024-10-31 00:00:00,,,,,,,795000000.0,795000000.0,,,,,,,,,,,,,,,,
,0.0,0.228968,5534000000.0,2997000000.0,1009000000.0,26475000000.0,5534000000.0,4525000000.0,2997000000.0,2997000000.0,35209000000.0,4495000000.0,994000000.0,991000000.0,3.02,3.02,2997000000.0,2997000000.0,2997000000.0,2997000000.0,2997000000.0,890000000.0,3887000000.0,,,4495000000.0,8539000000.0,,7725000000.0,13034000000.0,26670000000.0,39704000000.0,39704000000.0,,,-608000000.0,638000000.0,30000000.0,,,,,,-608000000.0,638000000.0,30000000.0,,,,,,HD,2025-01-31 00:00:00,,,,,,,814000000.0,814000000.0,,,,,,,,,,,,,,,,
,0.0,0.244,6151000000.0,3433000000.0,994000000.0,26199000000.0,6151000000.0,5157000000.0,3433000000.0,3433000000.0,34723000000.0,5133000000.0,994000000.0,992000000.0,3.45,3.46,3433000000.0,3433000000.0,3433000000.0,3433000000.0,3433000000.0,1109000000.0,4542000000.0,,,5133000000.0,8326000000.0,,7530000000.0,13459000000.0,26397000000.0,39856000000.0,39856000000.0,,,-591000000.0,615000000.0,24000000.0,,,,,,-591000000.0,615000000.0,24000000.0,,,,,,HD,2025-04-30 00:00:00,,,,,,,796000000.0,796000000.0,,,,,,,,,,,,,,,,
,0.0,0.242,7584000000.0,4551000000.0,1004000000.0,29954000000.0,7584000000.0,6580000000.0,4551000000.0,4551000000.0,38722000000.0,6555000000.0,994000000.0,992000000.0,4.58,4.59,4551000000.0,4551000000.0,4551000000.0,4551000000.0,4551000000.0,1454000000.0,6005000000.0,,,6555000000.0,8570000000.0,,7764000000.0,15125000000.0,30152000000.0,45277000000.0,45277000000.0,,,-550000000.0,575000000.0,25000000.0,,,,,,-550000000.0,575000000.0,25000000.0,,,,,,HD,2025-07-31 00:00:00,,,,,,,806000000.0,806000000.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302000000.0,1302000000.0,HON,2024-03-31 00:00:00,,,,,,,,,,,0.0,17000000.0,,,-167000000.0,,,,,,,,,
